縣市別代碼,行政區,地點,地址,X,Y
63000,63000050,路易莎Y17門市,仁愛路1段17號,121.5222405,25.03901065
63000,63000050,路易莎延平店,延平南路214號,121.507396,25.03452457
63000,63000050,路易莎新光保險小舖,忠孝西路1段50號,121.515823,25.04630433
63000,63000050,路易莎金山南門市,金山南路1段8號,121.5293911,25.04227881
63000,63000050,路易莎台大西址店,常德街1號,121.5171715,25.04140015
63000,63000050,丹堤延平南店,中華路2段75巷24號,121.5071778,25.03352818
63000,63000050,怡客南昌牯嶺店,南海路46-1號,121.51561,25.03198274
63000,63000050,cama caf'e 台北小南門店,廣州街10號,121.5081675,25.03550745
63000,63000050,彼得好金門街門市,金門街1巷1號,121.5249742,25.02314276
63000,63000060,延平國小周邊人行道,昌吉街97號,121.5124035,25.06603508
63000,63000060,民權國中周邊人行道,重慶北路3段1號,121.5139143,25.06356371
63000,63000060,重慶國中周邊人行道,敦煌路19號,121.5179057,25.07593048
63000,63000060,大同運動中心戶外區域,大龍街51號,121.5161028,25.06479129
63000,63000060,寧夏夜市,寧夏路58號,121.5153567,25.05664739
63000,63000060,臺北市5個捷運車站出口周邊戶外區域-捷運中山地下街R1出口旁,市民大道一段209號,121.51835,25.04889274
63000,63000060,臺北市5個捷運車站出口周邊戶外區域-捷運中山地下街R1出口旁空地,市民大道一段209號,121.51835,25.04889274
63000,63000060,明倫高中周邊人行道,承德路3段336號,121.5198895,25.07553265
63000,63000060,成淵高中周邊人行道,承德路2段235號,121.5185272,25.06127489
63000,63000060,建成國中周邊人行道,長安西路37-1號,121.5196973,25.05036717
63000,63000060,忠孝國中周邊人行道,西寧北路32號,121.508267,25.05123343
63000,63000060,蘭州國中周邊人行道,大龍街187巷1號,121.5167646,25.06932174
63000,63000060,蓬萊國小周邊人行道,寧夏路35號,121.5155681,25.05653362
63000,63000060,日新國小周邊人行道,太原路151號,121.5162087,25.05432483
63000,63000060,太平國小周邊人行道,延平北路2段239號,121.51124,25.05992089
63000,63000060,永樂國小周邊人行道,延平北路2段266號,121.5111338,25.06169367
63000,63000060,雙蓮國小周邊人行道,錦西街51號,121.5166721,25.06011845
63000,63000060,大同國小周邊人行道,大龍街51號,121.5161028,25.06479129
63000,63000060,大龍國小周邊人行道,哈密街47號,121.5167206,25.07340479
63000,63000060,大橋國小周邊人行道,重慶北路3段2號,121.5133787,25.06428715
63000,63000060,啟聰學校周邊人行道,重慶北路3段320號,121.5135891,25.07469783
63000,63000060,靜修女中（附設國民中學）周邊人行道,寧夏路59號,121.5153695,25.05791063
63000,63000060,太原懷舊廣場,鄭州路21巷口,121.51471,25.0494
63000,63000060,皇翔中山大樓所屬之騎樓及室外場所,南京西路62號,121.5189,25.0528
63000,63000060,大稻埕遊客中心所屬騎樓,迪化街1段44號,121.5099,25.0549
63000,63000060,大龍峒社會住宅,承德路3段212號,121.51812,25.07132
63000,63000060,臺北市私立功文雪泥幼兒園緊臨人行道,哈密街59巷79、81號1、2、3樓,121.5158646,25.0760931
63000,63000060,臺北市私立功文成長幼兒園緊臨人行道,哈密街59巷83號1-2樓,121.5158646,25.0760931
63000,63000060,財團法人天主教會台北教區附設臺北市私立聖心幼兒園緊臨退縮地及人行道,民生西路245號1樓至3樓,121.5149524,25.05744808
63000,63000060,2025台北年貨大街,迪化街,121.5098972,25.05578225
63000,63000060,臺北市大同區南京西路64巷14弄美化空地,南京西路64巷14弄,121.5183219,25.05258073
63000,63000060,明倫社會住宅,承德路3段285號,121.5201005,25.07337795
63000,63000060,7-11鑫太原,太原路40號,121.5151136,25.05038125
63000,63000060,7-11仟瑞,民生西路84號1樓,121.5202132,25.0574609
63000,63000060,7-11仟發,民生西路95號,121.5192619,25.05760544
63000,63000060,7-11雙連,民生西路176號,121.5175428,25.05713837
63000,63000060,7-11鑫寧,民生西路214號1樓,121.5149429,25.05690147
63000,63000060,7-11迪化,民生西路343號,121.5111722,25.05702971
63000,63000060,7-11民族西,民族西路151號,121.5161827,25.06870758
63000,63000060,7-11延民,民族西路246號1樓,121.5124798,25.0685255
63000,63000060,7-11民權西,民權西路120號,121.5168154,25.06273507
63000,63000060,7-11權鑫,民權西路157之1號1樓,121.5163125,25.06314319
63000,63000060,7-11詠樂,迪化街1段13號,121.5101944,25.05418645
63000,63000060,7-11延華,延平北路1段89號,121.5119754,25.05179158
63000,63000060,7-11延平北,延平北路1段100、112、116號1樓,121.5117538,25.05255542
63000,63000060,7-11延埕,延平北路2段159號,121.5115958,25.05826238
63000,63000060,7-11涼州,延平北路2段258號,121.5112782,25.06038143
63000,63000060,7-11景星,延平北路3段19-5號1樓,121.5112413,25.06409437
63000,63000060,7-11延年,延平北路3段61-5號,121.5111379,25.06582485
63000,63000060,7-11延龍,延平北路4段16號1樓,121.5107759,25.06909702
63000,63000060,7-11湧久,延平北路4段157號,121.5113939,25.07310391
63000,63000060,7-11承華,承德路1段22號,121.5166893,25.05043758
63000,63000060,7-11三德,承德路3段55號,121.51855,25.06524849
63000,63000060,7-11昌吉,承德路3段60號,121.5181081,25.06532259
63000,63000060,7-11長峰,長安西路45-2號1樓,121.518002,25.05077443
63000,63000060,7-11厚讚,長安西路228號1、2樓,121.5145784,25.05136576
63000,63000060,7-11塔城,長安西路271號,121.5106892,25.05213474
63000,63000060,7-11圓慶,南京西路127號,121.5146662,25.05430191
63000,63000060,7-11南西,南京西路316號1樓,121.5129462,25.05386616
63000,63000060,7-11稻埕,南京西路436號,121.5088126,25.05328042
63000,63000060,7-11重慶北,重慶北路1段30之1號,121.5135725,25.0509214
63000,63000060,7-11新慶陽,重慶北路2段60號,121.5138197,25.05578962
63000,63000060,7-11酒泉,重慶北路3段260號,121.5135841,25.07149519
63000,63000060,7-11哈蜜,重慶北路3段309號,121.5140513,25.0739034
63000,63000060,7-11慶吉,重慶北路3段47號1樓,121.5138984,25.06566574
63000,63000060,7-11圓泉,酒泉街25號,121.519355,25.07069967
63000,63000060,7-11保聖,酒泉街58號,121.5156981,25.07189849
63000,63000060,7-11京磚,華陰街65號,121.5183808,25.04961051
63000,63000060,7-11京站,華陰街91號,121.5175569,25.04980614
63000,63000060,7-11萬連,萬全街40巷4號,121.5200935,25.0581965
63000,63000060,7-11慶寧,寧夏路23號,121.5151234,25.05512088
63000,63000060,7-11靜中,寧夏路71號1樓,121.5151914,25.05850322
63000,63000060,7-11篷萊,寧夏路131號,121.5145036,25.06063748
63000,63000060,全家大龍店,大龍街133號1樓,121.5160463,25.06736697
63000,63000060,全家蘭州店,大龍街217號1樓,121.5159743,25.07059261
63000,63000060,全家泰元店,太原路81號,121.5157234,25.05188063
63000,63000060,全家萬全店,民生西路63號,121.520151,25.05771956
63000,63000060,全家權澤店,民權西路110號1樓,121.5170148,25.06273154
63000,63000060,全家福澤店,民權西路146號,121.5158114,25.06276486
63000,63000060,全家永樂店,延平北路2段260之1號,121.5112688,25.06040415
63000,63000060,全家新橋店,延平北路3段25之3號,121.5112192,25.06445979
63000,63000060,全家龍泉店,延平北路4段62號1樓,121.5108027,25.07051826
63000,63000060,全家迪化街店,迪化街1段42號,121.5100035,25.05489941
63000,63000060,全家京承店,承德路1段29號1樓,121.5172959,25.05091933
63000,63000060,全家日新店,承德路2段39號1樓,121.5184017,25.05499165
63000,63000060,全家長慶店,長安西路258號1樓,121.5133765,25.05164475
63000,63000060,全家玉泉店,長安西路342號1樓,121.51024,25.05194002
63000,63000060,全家福安店,長安西路54號1樓,121.5198846,25.0501393
63000,63000060,全家福山店,長安西路25號,121.5199261,25.05034371
63000,63000060,全家金慶店,南京西路308號1樓,121.5133355,25.05389213
63000,63000060,全家京鋒店,南京西路61號1樓,121.5191316,25.05308236
63000,63000060,全家慶權店,重慶北路2段263號1樓,121.513747,25.06275981
63000,63000060,全家慶國店,重慶北路3段278之2號,121.5135949,25.07275838
63000,63000060,全家龍昌店,重慶北路3段327號1樓,121.5140592,25.07433778
63000,63000060,全家酒泉店,庫倫街48之4號,121.51829,25.07181159
63000,63000060,全家鑫泉店,酒泉街227號,121.5112187,25.07223343
63000,63000060,全家寧夏店,寧夏路28號,121.5151226,25.05582637
63000,63000060,全家甘州店,歸綏街181之2號,121.5130603,25.05827366
63000,63000060,萊爾富北市同京店,西寧北路35號,121.5088302,25.05357651
63000,63000060,萊爾富北市同達店,延平北路2段114號,121.5114344,25.05709506
63000,63000060,萊爾富北市延平店,延平北路2段255-1號,121.5113971,25.06245132
63000,63000060,萊爾富北市延年店,延平北路3段40號,121.5110028,25.06470259
63000,63000060,萊爾富北市同承店,承德路3段284號,121.5193443,25.07383899
63000,63000060,萊爾富北市同蝶店,南京西路30號,121.5198536,25.05261058
63000,63000060,萊爾富北市圓捷店,酒泉街15號,121.5198542,25.07071652
63000,63000060,OK大同樹德店,民族西路120號1樓,121.5167584,25.06843888
63000,63000060,美廉社北市昌吉店,昌吉街65號,121.5146663,25.06599791
63000,63000060,美廉社大同歸綏店,歸綏街207號,121.5120388,25.0582405
63000,63000060,星巴克保安,保安街11號,121.5131994,25.05926137
63000,63000060,星巴克台北圓環,南京西路288號,121.5139886,25.05391002
63000,63000060,星巴克南京西,南京西路36號1樓,121.5195758,25.05267507
63000,63000060,路易莎中山承德直營門市,南京西路65號1樓,121.5189315,25.05311796
63000,63000060,路易莎建成圓環門市,南京西路264號,121.5150578,25.05369672
63000,63000060,路易莎圓山直營門市,酒泉街35號,121.5190179,25.07068169
63000,63000060,伯朗重慶店,重慶北路3段57號,121.5139078,25.06606816
63000,63000060,cama caf'e台北承德店,承德路1段30號,121.5167488,25.05064681
63000,63000060,彼得好民生雙連店,民生西路146號,121.5186793,25.05728646
63000,63000060,7-11德倫,承德路3段240號,121.5185774,25.07256054
63000,63000060,7-11大龍,昌吉街72號,121.515857,25.06580396
63000,63000060,全家太陽店,太原路153號,121.516716,25.05526655
63000,63000060,萊爾富大同昌吉店,昌吉街63號,121.5147028,25.06599255
63000,63000060,萊爾富北市雙蝶店,南京西路64巷9弄2號,121.5187827,25.05239875
63000,63000060,萊爾富北市同密店,哈密街59巷21號,121.5157946,25.07473041
63000,63000060,萊爾富北市迪化店,迪化街1段50號,121.5099359,25.05511035
63000,63000060,OK大同運動中心門市,大龍街51號,121.5161028,25.06479129
63000,63000060,美廉社大同哈密店,哈密街59巷56弄40號,121.5147192,25.07532323
63000,63000060,星巴克庫倫承德,庫倫街51號,121.5192496,25.07204464
63000,63000060,路易莎庫倫承德門市,承德路3段234號,121.5185249,25.07244268
63000,63000060,路易莎重慶家樂福門市,重慶北路2段171號,121.5138281,25.05902192
63000,63000070,華江國小周邊人行道,環河南路2段250巷42弄2號,121.4911966,25.03407715
63000,63000070,萬華運動中心戶外區域,西寧南路6之1號,121.5071421,25.04749819
63000,63000070,雙園國小周邊人行道,莒光路315號,121.4972403,25.03095246
63000,63000070,華江高中周邊人行道,西藏路213號,121.4961687,25.02852649
63000,63000070,大理高中周邊人行道,長順街2號,121.4912985,25.03089157
63000,63000070,萬華國中周邊人行道,西藏路201號,121.4987021,25.02915923
63000,63000070,雙園國中周邊人行道,興義街2號,121.492722,25.02762795
63000,63000070,龍山國中周邊人行道,南寧路46號,121.5045978,25.03606389
63000,63000070,新和國小周邊人行道,西藏路125巷31號,121.5033349,25.02600585
63000,63000070,東園國小周邊人行道,東園街195號,121.4978629,25.02314156
63000,63000070,大理國小周邊人行道,艋舺大道389號,121.4938261,25.03118092
63000,63000070,西園國小周邊人行道,東園街73巷65號,121.4988649,25.02662111
63000,63000070,萬大國小周邊人行道,萬大路346號,121.4993453,25.0229792
63000,63000070,西門國小周邊人行道,成都路98號,121.5035399,25.04323969
63000,63000070,老松國小周邊人行道,桂林路64號,121.5027622,25.03806325
63000,63000070,福星國小周邊人行道,中華路1段66號,121.5089065,25.04634477
63000,63000070,龍山國小周邊人行道,和平西路3段235號,121.4962053,25.03559139
63000,63000070,光仁國小周邊人行道,萬大路423巷15號,121.4997388,25.0213367
63000,63000070,立人高中（附設國民中學）周邊人行道,桂林路171號,121.496462,25.03874814
63000,63000070,捷運西門站,寶慶路32之1號B1,121.5085339,25.0417465
63000,63000070,臺北市私立寶興幼兒園緊臨人行道,寶興街228號1樓,121.4958573,25.0223552
63000,63000070,北部台灣基督長老教會艋舺教會附設臺北市私立愛心幼兒園緊臨人行道,貴陽街2段94號1樓,121.5033654,25.03990005
63000,63000070,臺北市私立娃娃果幼兒園緊臨退縮地及人行道,艋舺大道184號2樓及186號1、2樓,121.5002614,25.03289686
63000,63000070,青年社會住宅,(1期地址:青年路186、188號；2期地址:青年路180、182號),121.503515,25.02053994
63000,63000070,莒光社會住宅,萬大路22號,121.500382,25.03182869
63000,63000070,7-11中寧,中華路2段602-1號1樓,121.5099652,25.04259276
63000,63000070,7-11成都,成都路96號1樓,121.5043007,25.0430593
63000,63000070,7-11欣昌門市 ,西昌街177之1號1樓,121.5006924,25.0388289
63000,63000070,7-11宏旭,西園路1段238號,121.4988396,25.0348199
63000,63000070,7-11凱富,西園路1段278號1樓,121.4993059,25.03388009
63000,63000070,7-11園寶,西園路2段281巷31、33號1樓,121.4928021,25.02346705
63000,63000070,7-11開寧,西寧南路16號,121.5069016,25.0465117
63000,63000070,7-11新寧南,西寧南路78號,121.5058361,25.0424742
63000,63000070,7-11漢寧,西寧南路85號,121.5068453,25.0455439
63000,63000070,7-11西寧南,西寧南路141號1樓,121.5064101,25.0440449
63000,63000070,7-11昆福,昆明街30-1號,121.5059368,25.0471767
63000,63000070,7-11昆明,昆明街76-1號,121.5054978,25.0456478
63000,63000070,7-11世運,昆明街81號,121.5048565,25.04278575
63000,63000070,7-11漢陽,昆明街197號1樓,121.5041455,25.0391395
63000,63000070,7-11廣明,昆明街285-3號,121.5036475,25.03670241
63000,63000070,7-11萬忠,東園街28巷56號1樓,121.4944516,25.02620501
63000,63000070,7-11萬長,東園街78號,121.4968329,25.02498703
63000,63000070,7-11鑫武昌,武昌街2段57號1樓,121.5071894,25.04490285
63000,63000070,7-11鑫日新,武昌街2段122之1號,121.5039809,25.04531356
63000,63000070,7-11鑫樂昇,武昌街2段114號之3,121.504796,25.04513113
63000,63000070,7-11內江,內江街101號1樓,121.5015393,25.04182576
63000,63000070,7-11新起,長沙街2段87號1樓,121.504852,25.04057455
63000,63000070,7-11青園,青年路18號,121.5056525,25.02596178
63000,63000070,7-11新峨嵋,峨眉街111之2,121.503923,25.04429749
63000,63000070,7-11桂明,桂林路55號,121.5030822,25.03827875
63000,63000070,7-11桂林,桂林路156號,121.4978728,25.03840534
63000,63000070,7-11龍山,康定路203號1樓,121.5014733,25.03603253
63000,63000070,7-11萬和,萬大路184號,121.5003533,25.02790322
63000,63000070,7-11萬大,萬大路245號1樓,121.500594,25.02616481
63000,63000070,7-11新艋舺,萬大路292號,121.5002922,25.02527309
63000,63000070,7-11富帆,萬大路464號1樓,121.4975985,25.02014073
63000,63000070,7-11大華,萬大路495號,121.4978459,25.02001473
63000,63000070,7-11克難,萬青街168號,121.5014687,25.02351903
63000,63000070,7-11六福,漢口街2段73號1樓,121.5052494,25.04613614
63000,63000070,7-11捷盟,漢中街51號,121.5074813,25.04411395
63000,63000070,7-11漢中,漢中街185號,121.5068227,25.04116725
63000,63000070,7-11龍廣,廣州街148號,121.5005901,25.03657114
63000,63000070,7-11廣運,廣州街170號,121.4988773,25.03663657
63000,63000070,7-11鑽寶,興義街41、43號,121.4917221,25.0265442
63000,63000070,7-11華江,環河南路2段200號,121.4930306,25.03411437
63000,63000070,7-11雙環,環河南路2段205號,121.4915896,25.03209142
63000,63000070,7-11華雙,環河南路2段252號1樓,121.4917,25.03316348
63000,63000070,7-11鑫寶,寶興街43號,121.4934689,25.02735998
63000,63000070,7-11寶昌,寶興街184號,121.4952711,25.0237784
63000,63000070,全家民和店,民和街9號1樓,121.4998539,25.02627921
63000,63000070,全家鑫都店,成都路71號1樓,121.5056021,25.04293535
63000,63000070,全家萬園店,西園路1段159號1樓,121.4994222,25.03501362
63000,63000070,全家西寧南路店,西寧南路31-1號,121.5074722,25.04774764
63000,63000070,全家萬年店,西寧南路155號1樓,121.506264,25.04354053
63000,63000070,全家和西店,和平西路3段290之5號,121.494591,25.035094
63000,63000070,全家成都店,昆明街134號,121.504705,25.0428409
63000,63000070,全家廣明店,昆明街173號1樓,121.5043204,25.03987675
63000,63000070,全家昆明店,昆明街186號1樓,121.5044132,25.0413231
63000,63000070,全家萬東店,東園街174號1樓,121.4980376,25.02237372
63000,63000070,全家鑫吉利店,東園街28巷34號,121.4950596,25.02688011
63000,63000070,全家東園店,東園街69號,121.4964958,25.0260708
63000,63000070,全家新青年店,青年路6號,121.5062082,25.02614106
63000,63000070,全家萬國店,峨眉街21號1樓,121.5074008,25.04349654
63000,63000070,全家新峨嵋店,峨眉街82號1樓,121.5040638,25.04412202
63000,63000070,全家桂林店,桂林路23號1樓,121.5050722,25.03790299
63000,63000070,全家康華店,康定路229號,121.5013693,25.03542883
63000,63000070,全家康勝店,康定路60號1樓,121.5023121,25.04260144
63000,63000070,全家康定店,康定路73號,121.5022119,25.04073252
63000,63000070,全家康陽店,康定路99號,121.5020395,25.03963122
63000,63000070,全家貴陽店,貴陽街2段182號,121.5005795,25.04010182
63000,63000070,全家萬大店,萬大路64號1樓,121.5004159,25.03097904
63000,63000070,全家萬中店,漢口街2段22號,121.5080741,25.04528151
63000,63000070,全家萬明店,漢口街2段67之2號1樓,121.5055063,25.04607529
63000,63000070,全家漢中店,漢中街139號1樓,121.5073159,25.04172199
63000,63000070,全家龍廣店,廣州街203號,121.500404,25.03673289
63000,63000070,全家新廣州店,廣州街235-1號,121.4986042,25.03678248
63000,63000070,全家新興義店,興義街41號1樓,121.4917221,25.02654419
63000,63000070,全家園寶店,興義街５１號１樓,121.4915226,25.02637572
63000,63000070,全家綠堤店,環河南路2段173號,121.4923296,25.03291526
63000,63000070,全家環南店,環河南路2段298號,121.4906849,25.03147307
63000,63000070,全家寶元店,寶興街40號,121.4933407,25.02724041
63000,63000070,全家寶興店,寶興街78號,121.4942209,25.02608328
63000,63000070,萊爾富萬華內江店,內江街126號,121.5031141,25.04154176
63000,63000070,萊爾富北市民和店,民和街10號,121.4999493,25.02641643
63000,63000070,萊爾富萬華龍山店,西園路1段168號,121.4992621,25.03681686
63000,63000070,萊爾富北市萬鑫店,西園路2段134號,121.4962967,25.03044108
63000,63000070,萊爾富北市獅子林店,西寧南路36之69號,121.5062932,25.04523737
63000,63000070,萊爾富北市萬寧店,長沙街2段50號,121.5059362,25.04058282
63000,63000070,萊爾富北市梧州店,梧州街29號,121.4977292,25.03765299
63000,63000070,萊爾富北市鑫梧店,梧州街55號,121.497679,25.03600971
63000,63000070,萊爾富北市艋舺店,雙園街69號,121.4939491,25.03021991
63000,63000070,OK開封店,開封街2段80號1樓,121.5048141,25.04702258
63000,63000070,美廉社萬華中華店,中華路2段426之7號,121.5057143,25.02767369
63000,63000070,美廉社萬華興義店,興義街33號,121.491964,25.02675014
63000,63000070,星巴克西門成都,成都路87號,121.5195758,25.05267507
63000,63000070,星巴克艋舺,西園路1段306巷24號,121.4983981,25.0335334
63000,63000070,星巴克西門昆明,武昌街2段77號,121.5057086,25.04507684
63000,63000070,星巴克西門桂林,桂林路1號,121.5063036,25.03767544
63000,63000070,星巴克漢中,漢中街51號,121.5074813,25.04411396
63000,63000070,85度C台北西門店,漢中街151號,121.5072205,25.04162398
63000,63000070,85度C萬華廣州店,廣州街150號,121.5005419,25.03657347
63000,63000070,85度C台北寶興店,寶興街92號,121.4943138,25.02587524
63000,63000070,路易莎萬華青年公園門市,青年路14號1樓,121.5057989,25.02601444
63000,63000070,路易莎昆明門市,昆明街86號,121.505411,25.04537232
63000,63000070,路易莎萬華東園門市,東園街106號,121.4971107,25.02433098
63000,63000070,路易莎萬華龍山門市,和平西路3段143號,121.4989122,25.03542289
63000,63000070,cama caf'e 台北萬大店,萬大路250號,121.5003148,25.02621421
63000,63000070,7-11園舺,西園路2段140巷52號,121.494937,25.03150733
63000,63000070,7-11昆寧,西寧南路50巷3號,121.5058985,25.04439322
63000,63000070,7-11華藏,西藏路107號,121.5034127,25.02967739
63000,63000070,7-11國雙,西藏路125巷17號,121.5024965,25.02807436
63000,63000070,7-11鑫青天,青年路144號,121.5024363,25.0216289
63000,63000070,7-11青年,青年路188號,121.5038747,25.01997149
63000,63000070,7-11萬華,莒光路216號,121.5007416,25.03135105
63000,63000070,7-11萬東,萬大路486巷61號,121.4957779,25.02046238
63000,63000070,7-11園鑫,雙園街28號,121.4944366,25.02954395
63000,63000070,全家金園店,西園路2段140巷42號,121.4951654,25.03129464
63000,63000070,全家新武成店,萬大路486巷59弄1號,121.4958737,25.02039458
63000,63000070,萊爾富萬華西園店,西園路2段261巷29號,121.4933442,25.02508533
63000,63000070,萊爾富北市班客店,廣州街247號,121.4973044,25.03684131
63000,63000070,萊爾富北市華德店,德昌街241號,121.4926854,25.02322365
63000,63000070,萊爾富萬華環州店,環河南路2段96號,121.4956274,25.03704218
63000,63000070,OK萬大店,萬大路423巷12號,121.4992233,25.02125289
63000,63000070,OK台北銘德店,萬大路424巷112之4號,121.4951588,25.02116425
63000,63000070,美廉社萬華大理店,大理街181號,121.4944176,25.03390278
63000,63000070,美廉社萬華長泰店,長泰街4號,121.5013075,25.0231615
63000,63000070,美廉社萬華萬大店,萬大路424巷39號,121.4961836,25.02132682
63000,63000070,美廉社萬華萬大二店,萬大路493巷48弄12號,121.4991365,25.01939329
63000,63000070,美廉社萬華環河南店,環河南路2段250巷28弄4號,121.4918534,25.03342842
63000,63000070,美廉社萬華雙園店,雙園街13號,121.4950514,25.0291357
63000,63000070,星巴克萬華西藏,西藏路123號,121.5025058,25.02950078
63000,63000070,路易莎萬華西藏店,西藏路125巷5號,121.5022987,25.02894149
63000,63000070,路易莎桂林店,桂林路26號,121.505397,25.0376039
63000,63000070,丹堤萬華西藏店,西藏路121號,121.502615,25.02952335
63000,63000080,臺北市立動物園,新光路2段30號,121.5812287,24.99873877
63000,63000080,文山運動中心戶外區域,興隆路3段222號,121.5596931,24.99703601
63000,63000080,溪口國小周邊人行道,景福街225號,121.5387449,24.99411401
63000,63000080,興隆國小周邊人行道,興隆路3段125巷6號,121.5586753,24.99884566
63000,63000080,萬興國小周邊人行道,秀明路2段114號,121.576625,24.99043336
63000,63000080,木柵高工周邊人行道,木柵路4段77號,121.5718761,24.99588799
63000,63000080,興華國小周邊人行道,興隆路3段125巷6號,121.5586753,24.99884566
63000,63000080,臺北市5個捷運車站出口周邊戶外區域-捷運萬芳醫院站出口旁,興隆路3段113號,121.5578584,24.99935933
63000,63000080,臺北市立動物園門口前廣場,新光路2段30號,121.5812287,24.99873877
63000,63000080,世新大學及該校管理學院周邊人行道,木柵路1段17巷1號、木柵路1段111號,121.5440988,24.98862421
63000,63000080,景美高中周邊人行道,木新路3段312號,121.5562284,24.98074172
63000,63000080,木柵國中周邊人行道,木柵路3段102巷12號,121.5676858,24.98747426
63000,63000080,景興國中周邊人行道,景興路46巷2號,121.5443459,24.9961901
63000,63000080,景美國中周邊人行道,景中街27號,121.5429431,24.99301327
63000,63000080,興福國中周邊人行道,福興路80號,121.5497435,25.0048993
63000,63000080,實踐國中周邊人行道,辛亥路7段67號,121.554738,24.9834361
63000,63000080,景美國小周邊人行道,景文街108號,121.5407902,24.98949074
63000,63000080,武功國小周邊人行道,興隆路1段68號,121.5404899,25.00388954
63000,63000080,興德國小周邊人行道,興隆路2段235號,121.5508681,25.00167353
63000,63000080,志清國小周邊人行道,景福街21巷5號,121.5388442,24.99869095
63000,63000080,景興國小周邊人行道,景華街150巷21號,121.5482057,24.99608612
63000,63000080,永建國小周邊人行道,木柵路1段311巷1號,121.5558802,24.9891859
63000,63000080,臺北市同心華德福實驗教育機構所屬之室外場所及周邊人行道,試院路2號,121.5500572,24.98760156
63000,63000080,實踐國小周邊人行道,忠順街1段4號,121.5575636,24.98366587
63000,63000080,博嘉國小周邊人行道,木柵路4段159巷14之1號,121.5758104,25.00208153
63000,63000080,指南國小周邊人行道,指南路3段38巷5-2號,121.5836624,24.97640571
63000,63000080,萬福國小周邊人行道,秀明路2段114號,121.576625,24.99043336
63000,63000080,辛亥國小周邊人行道,辛亥路4段103號,121.5585494,25.00628608
63000,63000080,明道國小周邊人行道,木柵路2段138巷61號,121.5626102,24.98732565
63000,63000080,萬芳國小周邊人行道,萬和街1號,121.5675724,25.0013153
63000,63000080,力行國小周邊人行道,木新路3段155巷7號,121.5610001,24.98092171
63000,63000080,木柵國小周邊人行道,木柵路3段191號,121.5702326,24.99029281
63000,63000080,文山特殊教育學校周邊人行道,秀明路1段169號,121.5676465,24.99143981
63000,63000080,中山國小周邊人行道,木柵路1段292號,121.5563276,24.9883239
63000,63000080,靜心中小學周邊人行道,興隆路2段46號,121.5466725,24.99895995
63000,63000080,再興高中（附設國民中小學）周邊人行道,興隆路4段2號,121.5591122,24.9904474
63000,63000080,大誠高中周邊人行道,秀明路2段175號,121.5782178,24.99097985
63000,63000080,滬江高中周邊人行道,羅斯福路6段336號,121.5391659,24.98978127
63000,63000080,景文高中（附設國民中學）周邊人行道,保儀路127號,121.5673938,24.98536911
63000,63000080,政治大學周邊人行道,指南路2段64號,121.5765042,24.98741326
63000,63000080,臺北市63000080翰林苑社區所屬之戶外公共設施區域,試院路146號,121.5472189,24.99009479
63000,63000080,福德坑環保復育園區,木柵路五段43巷151號,121.5838065,25.00775461
63000,63000080,國立政治大學附屬高級中學周邊人行道,政大一街353號,121.5859711,24.98721274
63000,63000080,一壽街聯合辦公大樓所屬之室外場所及周邊人行道,一壽街22號,121.55634,24.97962
63000,63000080,國立臺灣師範大學公館校區周邊人行道,汀洲路4段88號,121.5373,25.0079
63000,63000080,永建市場大樓所屬之室外場所及周邊人行道,木柵路1段177號,121.5509918,24.98776692
63000,63000080,戲曲學院木柵校區周邊人行道,木柵路3段66巷8之1號,121.5666,24.9868
63000,63000080,景新合署大樓所屬室外場所及周邊人行道,景後街151號,121.5418,24.99
63000,63000080,臺北市文山區木柵路1段172-1號旁戶外區域 (地號：04180000)木柵路1段172-1號,木柵路1段172-1號旁,121.5511,24.9874
63000,63000080,拓真社區所屬之戶外公共區域,興隆路3段152巷2號,121.5581,29.9984
63000,63000080,興岩社會福利綜合大樓所屬室外場所及周邊人行道,興隆路2段88號,121.54881,25.00027
63000,63000080,捷運萬芳醫院站周邊人行道,興隆路3段113號,121.55802,24.9993
63000,63000080,興隆D1區社會住宅,木柵路2段2巷12號,121.55949,24.98858
63000,63000080,興隆D2區社會住宅,木柵路2段138巷33號,121.56179,24.9889
63000,63000080,臺北市私立幼林幼兒園緊臨人行道,景福街31號1樓,121.5153321,25.26999087
63000,63000080,臺北市私立巧可麗幼兒園緊臨人行道,景福街17、19號1樓,121.5388742,24.99944704
63000,63000080,臺北市私立巨星幼兒園緊臨人行道,"秀明路1段68,70,72號1樓",121.5657011,24.99030556
63000,63000080,臺北市私立阿布格幼兒園緊臨騎樓及人行道,興隆路4段173及175號1樓至2樓,121.5621181,24.9841712
63000,63000080,臺北市立文山幼兒園緊臨騎樓及人行道,興隆路4段103號及105巷1號,121.5606677,24.98826372
63000,63000080,臺北市景美非營利幼兒園（委託財團法人台北基督教女青年會辦理）緊臨退縮地及人行道,興隆路2段160-1號1樓及2樓,121.5515826,25.00189794
,,國立政治大學附設實驗國民小學周邊人行道,指南路3段12號,121.5798804,24.9848319
,,興隆A社會住宅,興隆路4段42巷1號,121.5600126,24.98839624
,,木柵社會住宅,久康街24巷36號,121.5664616,24.98940302
,,樟新水岸社會住宅,樟新街65號,121.5566446,24.97791491
63000,63000080,7-11新安康,木柵路2段88號,121.5599238,24.9886164
63000,63000080,7-11木盛,木柵路3段88號,121.5669779,24.98853581
